species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Onychomys torridus,49.39713959,172.2895212,58.95616792,151.7485193,51.75973341,34.77232142,82.46874029,98.99922411,53.34781615,59.85409943,86.76762486,66.30534985,205.5225157,247.7600576,172.2950539,439.5354265,706.8574903,340.7902444,258.4917934,234.0198629,371.6723014,811.706902,886.4724159,557.6427358,156.7495272,153.5349643,283.7247395,131.3784726,83.89451655,81.121521,65.46375163,113.188403,71.73562571,84.4127695,83.1361239,103.9291112
Synanthedon andrenaeformis,164.1728463,143.3448817,13.71073673,152.9822471,113.0541546,31.87462797,284.8920119,410.2967844,67.38671514,49.63510684,190.8887747,54.37038688,1204.838516,644.4711022,818.0134539,72.20034384,70.5417862,86.64158757,644.0388751,58.86389189,112.855962,120.475978,98.4969351,257.5843596,722.8740334,348.113929,173.8958081,28.25343496,46.60806475,9.013502333,315.2948038,45.01811482,12.65922807,10.71908184,21.80619643,11.71032239
Coregonus sp. 'balchen',254.2499832,337.6874616,334.5419761,234.4082818,215.2115231,207.1850818,209.9204298,130.8989741,224.6223838,131.3870475,255.9644933,189.6333006,281.4764889,349.5186527,311.9937462,230.5344312,274.9690034,349.4544032,208.8380026,198.1272459,212.1692085,102.4045813,112.3697429,232.9220273,290.6714534,215.8610389,314.232776,135.6164878,138.4925353,86.27209376,233.799113,216.0869511,92.83433916,119.2497855,80.41034934,84.89983733
Lasiommata megera,113.3228497,155.7497272,157.6734724,141.8786969,123.9509405,223.1223958,212.9192931,210.0983534,138.9851,324.0880506,146.0588352,72.93588484,472.1060688,336.2457925,423.7527,228.0010858,215.9442435,129.9623813,340.2745077,234.0198629,299.4444858,248.4817047,181.7337817,394.5973168,231.3196907,115.5312603,622.3639447,98.88702235,91.88447051,57.94394357,140.2794678,383.2970919,61.88955944,104.511048,49.06394197,98.07395002
Glaucopsyche alexis,315.2699792,192.9642638,398.9824387,344.2100559,167.5380845,176.7593006,169.4357755,126.4990086,206.3718151,141.6060401,208.2422997,218.8076545,274.030021,368.6905619,214.2046616,188.7342321,260.5727205,258.4807362,178.1694847,426.40429,284.3970242,167.1604195,113.7570236,184.9674922,179.5771283,215.8610389,334.0629997,120.0770986,129.1709223,69.53273229,197.7272498,456.6123075,52.04349316,58.95495013,50.42682925,86.36362763
Ochropleura plecta,219.3814141,205.3691093,132.9941462,209.7337258,87.17428785,150.6800595,328.3755295,235.3981551,112.3111919,121.1680549,331.1631015,238.6992595,230.8405068,196.1433789,259.2186846,335.6682652,287.925658,219.4920218,195.6943521,167.9774476,167.0268237,240.9519561,187.2829048,331.5713564,311.9772144,183.9379275,183.048219,161.0445793,153.1407842,198.2970513,197.7272498,167.2101408,196.9213255,194.2833584,174.4495715,210.785803
Allophyes oxyacanthae,342.874263,110.2652936,239.9378927,272.6538436,104.8815651,79.68656992,32.98749612,39.59968964,33.69335757,84.67165285,21.69190621,7.956641982,105.7398451,64.88953889,68.29713847,184.934214,263.451977,134.2944607,334.4328852,377.5903309,337.0631398,620.4512869,738.0333728,446.6622405,625.4762689,909.0486006,674.2276068,42.38015244,41.28142878,18.02700467,97.52762998,24.43840519,2.813161793,24.11793414,13.62887277,2.927580598
Nebria salina,5.811428187,24.80969106,13.71073673,7.402366794,27.24196495,37.67001487,20.99204298,27.49978447,18.25056868,36.49640209,83.8753707,45.0876379,47.65739495,56.04096541,76.05817693,64.60030764,87.81732568,57.76105838,45.27257398,48.81395913,58.68510023,94.8748327,1360.922441,64.39608989,57.82992267,94.24918601,71.69388579,550.9419817,467.4123065,712.0666843,1560.44208,178.7862274,226.4595243,261.2776199,768.6684242,159.5531426
Epichloe elymi,2.905714094,0,0,6.168638995,32.69035794,2.897693452,0,1.099991379,5.615559595,0,1.446127081,2.652213994,69.99679884,69.31382564,68.29713847,89.93376162,96.45509542,63.53716422,703.9155052,91.88509953,326.5299167,707.796371,471.6754639,1566.058101,2122.966898,746.3927473,187.6244245,9.888702235,3.994976979,1.28764319,2.671989863,1.286231852,0,5.359540921,0,14.63790299
Psylliodes chrysocephala,94.43570804,130.9400361,69.9247573,157.9171583,55.84602815,126.0496652,95.96362506,92.39927584,81.42561412,201.4601395,163.4123601,161.7850536,102.7612579,156.3247982,603.8087923,234.3344493,198.668704,122.7422491,227.8232755,156.4918101,252.7973548,210.8329616,241.386855,231.5518977,1185.513415,162.6558533,300.5041596,158.2192358,181.105623,288.4320747,183.0313056,291.9746304,127.9988616,125.9492116,85.86189845,111.2480627
Larimichthys crocea,370.4785469,114.4002421,65.81153629,208.499998,531.2183166,373.8024553,157.4403224,171.5986551,266.7390808,132.8469036,321.040212,128.6323787,198.0760478,305.2757853,220.4134923,219.1343769,273.5293751,340.7902444,306.6851786,302.9336875,216.683447,195.7734643,191.4447471,346.6427817,89.78856414,107.9305195,385.9266618,53.68152642,109.1960374,96.57323929,145.6234475,234.0941971,39.3842651,76.37345812,32.70929465,35.13096717
Notodromas monacha,87.17142281,81.32065402,75.40905199,127.0739633,163.4517897,86.93080355,284.8920119,298.0976637,171.2745676,232.1171173,312.3634495,233.3948315,349.9839942,204.9919524,122.6244077,254.6012125,259.1330922,241.1524187,216.1400306,221.0985207,338.5678859,259.0233528,262.1960667,434.3310744,47.17704218,145.9342235,109.8289314,244.3922124,347.5629971,323.1984408,150.9674272,73.31521556,140.6580896,128.6289821,155.3691496,168.3358844
Lepidonotus clava,108.9642785,183.3160506,98.71730443,191.2278088,117.1404493,95.62388391,223.4153146,200.198431,116.5228616,71.5329481,138.8281998,175.0461236,478.0632431,233.0124351,245.2488154,164.6674509,223.1423849,173.2831751,270.1750383,193.8201318,182.0742853,368.9576827,342.6583517,415.1492603,313.4990545,112.490964,140.3369679,199.1867165,387.5127669,248.5151358,173.6793411,190.3623141,126.5922807,117.9099003,152.643375,133.2049172
Zygaena filipendulae,158.3614181,41.3494851,68.55368363,186.2928977,329.6277759,149.2312128,61.47669731,116.5990862,124.946201,378.1027257,115.6901665,131.2845927,78.93256039,126.8295533,41.90960769,110.2005248,267.7708619,76.53340235,124.1344771,363.2332841,508.604202,412.6302248,266.357909,397.3375759,875.0580404,398.2788183,454.5697439,244.3922124,95.87944749,65.66980271,86.83967053,225.0905741,36.5711033,68.33414674,57.24126564,48.30507986
Meganola albula,37.77428322,99.23876423,80.89334669,74.02366794,98.07107383,101.4192708,194.9261134,246.3980689,112.3111919,122.627911,163.4123601,277.1563624,567.4208587,433.5801008,411.3350385,225.4677404,243.297181,181.9473339,382.6262704,132.0848306,165.5220776,191.2556151,169.2482547,289.0973397,380.4600176,240.1834095,123.5575478,183.6473272,238.3669597,247.2274926,144.2874526,106.7572437,167.3831267,155.4266867,130.8371786,161.0169329
Hippopus hippopus,155.455704,64.78085998,63.06938894,159.1508861,147.1066107,141.9869791,128.9511212,283.7977758,80.02172423,327.0077627,151.8433435,289.0913254,148.9293592,169.5976585,69.84934616,326.8015563,352.708931,122.7422491,205.9171913,129.2134212,395.74824,412.6302248,331.5601055,419.2596491,202.4047293,59.2857783,85.42250221,316.4384715,331.5830892,533.0842809,90.84765533,93.89492519,64.70272123,57.6150649,62.69281474,84.89983733
Mythimna albipuncta,265.8728396,296.3379765,1095.487864,308.4319498,189.3316564,321.6439731,155.9408907,92.39927584,158.6395586,445.2561055,95.44438734,39.78320991,138.5043041,154.850036,908.0415,50.66690796,89.25695397,106.857958,110.9908265,97.62791825,99.31324654,40.66064259,30.52017707,64.39608989,450.4646608,416.5205963,233.3864793,80.52228963,37.2864518,12.8764319,108.2155894,219.9456467,7.032904482,22.77804891,17.7175346,51.23266046
Branchiostoma belcheri,312.3642651,166.7762566,86.37764138,228.2396428,196.1421477,73.89118302,277.3948537,109.9991379,266.7390808,68.61323593,556.7589262,271.8519344,299.348012,340.6700792,487.3932154,177.3341778,293.6841711,376.8909059,417.6760051,74.65664337,209.1597162,171.6782687,133.1789545,315.1298016,401.7657785,25.84251875,237.9626847,59.33221341,93.2161295,57.94394357,22.71191383,81.03260667,8.439485378,30.8173603,16.35464732,5.855161195
Raphanus sativus,138.0214194,101.9953966,337.2841235,262.7840212,202.9526389,336.1324404,113.9568048,86.89931894,160.0434485,662.774662,82.42924361,39.78320991,77.4432668,125.354791,509.1241231,125.4005972,177.0742796,66.42521713,113.9116378,22.97127488,261.8258318,37.64874314,41.61842328,71.24673775,450.4646608,311.6303731,750.497698,26.84076321,33.29147482,18.02700467,414.1584287,673.9854904,5.626323585,21.43816368,44.97528014,29.27580598
Protodeltote pygarga,52.30285368,85.45560253,257.7618505,118.4378687,151.1929055,78.2377232,131.9499845,170.4986637,140.3889899,124.0877671,203.9039184,230.7426175,154.8865336,160.749085,170.7428462,260.934576,200.1083323,189.1674662,205.9171913,84.70657613,157.9983468,124.9938272,133.1789545,176.7467148,173.489768,173.2968904,118.9813424,138.4418313,660.5028605,379.8547412,146.9594424,77.17391112,348.8320623,414.0245361,250.771259,285.4391083
Asterias rubens,119.1342778,186.0726829,75.40905199,196.16272,92.62268084,92.72619046,136.4482794,94.59925859,147.4084394,54.0146751,170.6429956,177.6983376,163.8222952,196.1433789,176.9516769,146.9340331,174.1950231,210.8278631,366.5618087,104.8064417,219.6929393,329.8029899,260.8087859,554.9024767,666.5659508,279.7072617,196.7768355,158.2192358,158.4674202,122.3261031,179.0233208,165.9239089,108.306729,101.8312775,113.119644,105.3929015
Ennomos fuscantarius,255.7028402,202.612477,208.4031982,182.5917143,58.57022465,118.8054315,158.939754,74.79941377,202.1601454,124.0877671,122.9208019,90.1752758,218.9261581,278.7300648,324.4114077,200.1342864,178.5139079,229.6002071,100.7679873,312.9836203,543.2133636,120.475978,74.91316191,189.0778809,220.6668102,209.7804463,364.5710362,21.19007622,38.61811079,50.21808443,320.6387835,537.6449141,8.439485378,34.83701599,313.4640737,42.44991866
Bombylius discolor,0,0,0,0,5.448392991,0,0,0,0,0,0,0,5.957174369,5.89904899,0,6.333363495,18.71516777,1.444026459,78.86190307,1.43570468,22.5711924,126.4997769,1544.043504,137.0129572,132.4000861,88.16859337,51.86366206,666.781065,384.8494489,627.0822338,1645.945755,142.7717356,113.9330526,202.3226698,659.6374421,51.23266046
Navicula veneta,11.62285637,0,2.742147345,3.701183397,31.3282597,8.693080355,206.9215665,321.1974827,35.09724747,27.73726559,20.24577913,3.978320991,728.2645666,379.0138976,537.0638616,155.800742,122.3684046,189.1674662,264.3334158,24.40697956,97.80850038,310.2256434,126.2425506,298.6882467,669.6096309,621.7405981,1119.64494,40.96748069,10.65327194,0,296.5908747,10.28985482,11.25264717,12.05896707,12.26598549,5.855161195
Bos mutus,103.1528503,264.6367046,167.2709881,171.4881641,72.19120713,128.9473586,176.9329337,204.5983965,175.4862373,322.6281945,341.2859911,267.8736134,150.4186528,209.4162392,253.0098539,212.8010134,149.7213421,223.8241012,163.5654286,307.2408016,177.5600468,120.475978,77.68772346,138.3830868,208.4920896,89.68874153,245.5896939,97.47435061,181.105623,109.4496712,116.231559,264.9637615,189.888421,214.3816368,211.2475279,180.0462067
Acipenser ruthenus,49.39713959,177.8027859,57.58509425,181.3579865,115.7783511,208.6339285,196.4255451,509.2960085,150.2162192,164.9637375,185.1042664,136.5890207,250.2013235,263.9824423,263.8753077,224.2010677,208.746102,155.9548576,221.9816531,328.7763718,182.0742853,224.3865091,167.8609739,217.850602,65.43912302,110.9708158,244.064292,108.7757246,139.8241943,227.9128447,121.5755387,150.4891267,230.679267,152.7469162,148.5547132,134.6687075
Phalera bucephala,47.94428254,45.4844336,24.67932611,138.1775135,108.9678598,28.97693452,355.3652991,263.997931,74.40616463,48.17525076,107.013404,114.0452017,804.2185398,592.8544235,513.7807462,122.8672518,221.7027566,196.3875985,388.4678929,156.4918101,133.9224082,164.1485201,169.2482547,267.1752666,701.5682724,229.5423724,140.3369679,16.95206097,57.26133669,59.23158676,149.6314323,43.73188297,47.82375047,53.59540921,32.70929465,45.37749926
Eupsilia transversa,448.9328275,62.02422764,342.7684182,301.029583,828.1557346,156.4754464,95.96362506,98.99922411,247.0846222,886.1326428,93.99826026,62.32702886,116.1649002,72.26335013,26.38753077,59.53361685,131.0061744,92.4176934,138.7385332,136.3919446,108.3417235,132.5235758,79.07500423,197.2986584,505.2509033,51.68503749,192.20063,72.04625914,161.1307381,127.4766759,49.43181246,124.7644896,105.4935672,69.67403197,51.78971653,98.07395002
Fistulifera solaris,4.35857114,1.37831617,8.226442036,3.701183397,14.98308072,8.693080355,38.98522268,57.19955171,9.827229291,16.05841692,14.46127081,15.91328396,96.8040835,125.354791,159.8773923,106.4005067,132.4458027,63.53716422,146.0405612,124.9063072,284.3970242,2020.984532,2265.429507,424.7401673,77.61384358,69.92681543,45.76205476,70.6335874,11.98493094,27.040507,9.351964519,2.572463704,28.13161793,12.05896707,4.088661831,13.17411269
Solanum lycopersicum,77.00142348,179.1811021,65.81153629,127.0739633,158.0033967,126.0496652,209.9204298,274.9978447,103.8878525,160.5841692,195.2271559,171.0678026,269.5621402,305.2757853,212.6524539,295.1347388,385.8203817,254.1486569,173.7882679,142.1347633,421.3289247,201.7972632,141.5026392,205.5194358,86.744884,190.0185202,106.7781278,111.6010681,198.4171899,153.2295397,158.9833968,66.8840563,149.097575,128.6289821,113.119644,141.987659
Hydraecia micacea,53.75571073,180.5594183,52.10079956,125.8402355,72.19120713,30.42578124,109.4585098,118.7990689,22.46223838,59.85409943,104.1211498,82.21863382,159.3544144,123.8800288,90.02804616,103.8671613,113.7306349,62.09313776,167.9466454,134.9562399,300.9492319,634.0048344,868.4377658,691.9154339,76.09200351,109.4506676,265.4199176,98.88702235,119.8493094,158.3801124,121.5755387,79.74637482,275.6898557,180.8845061,190.8042188,260.5546732
Brachylomia viminalis,79.90713757,89.59055104,132.9941462,155.4497027,69.46701063,95.62388391,100.46192,535.6958016,80.02172423,224.8178369,235.7187142,120.6757367,86.37902835,101.7585951,195.5781692,290.0680481,233.2197829,145.8466724,182.5507015,232.5841582,958.5233037,326.7910904,283.0052783,279.5064327,68.48280316,202.1797055,215.0816574,32.4914502,69.24626763,83.69680738,126.9195185,201.9384008,42.19742689,37.51678645,28.62063282,43.91370896
Amphipyra berbera,23.24571275,42.72780127,152.1891777,56.75147876,55.84602815,57.95386903,49.48124417,64.89949136,78.61783433,129.9271914,114.2440394,179.0244446,37.23233981,53.09144091,121.0722,276.1346484,161.2383685,114.0780903,311.0663954,50.24966381,203.1407316,513.5288564,331.5601055,838.5192981,707.6556327,231.0625205,117.4559405,161.0445793,139.8241943,140.3531078,4.007984794,70.74275186,260.2174658,138.0081787,163.5464732,204.9306418
Lumbricus rubellus,63.92571006,96.48213189,187.8370932,61.68638995,98.07107383,131.8450521,128.9511212,102.2991982,87.04117372,224.8178369,147.5049623,267.8736134,138.5043041,110.6071686,147.4597308,245.7345036,152.6005987,192.0555191,153.3425893,186.6416084,161.0078391,210.8329616,178.9592201,131.5324389,123.2690457,56.24548198,141.8623697,257.1062581,331.5830892,194.4341218,60.11977191,106.7572437,360.0847095,393.9262577,302.5609755,414.2526546
Pipistrellus pipistrellus,149.6442758,150.2364625,218.0007139,239.343193,152.5550037,186.9012276,127.4516895,116.5990862,130.5617606,456.9349542,212.5806809,139.2412347,113.186313,144.5267003,226.6223231,150.7340512,177.0742796,122.7422491,192.7735408,206.7414739,195.6170008,239.4460063,224.7394857,304.168765,681.7843515,153.5349643,242.5388902,63.57022866,77.23622159,37.34165252,89.5116604,207.0833282,26.72503703,77.71334335,34.07218193,58.55161195
Schistosoma margrebowiei,84.26570871,119.9135068,50.72972589,218.3698204,16.34517897,133.2938988,43.48351761,83.5993448,74.40616463,324.0880506,69.41409989,141.8934487,83.40044117,131.25384,779.2082616,258.4012306,272.0897468,99.6378257,162.105023,80.39946209,207.65497,222.8805594,142.8899199,323.350579,356.1105764,139.8536309,321.8597851,144.0925183,438.1158087,453.2504031,160.3193918,81.03260667,16.87897076,41.53644214,19.08042188,26.34822538
Autographa pulchrina,268.7785537,113.0219259,143.9627356,154.2159749,111.6920563,53.60732886,50.98067582,67.09947412,44.92447676,75.91251635,112.7979123,122.0018437,77.4432668,69.31382564,72.95376154,110.2005248,119.4891481,59.20508484,62.79744133,64.60671061,103.827485,49.69634094,90.17325044,54.80518288,47.17704218,39.5238522,118.9813424,238.7415254,2282.463514,988.9099703,45.42382766,78.46014297,49.23033137,48.23586829,54.51549108,62.94298285
Benincasa hispida,0,0,0,0,0,2.897693452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505949725,0,0,0,0,0,163.8699228,7.989953957,19.31464786,0,0,0,0,6090.743241,0
Felis catus,17.43428456,22.05305872,46.61650487,3.701183397,40.86294743,24.63039434,55.47897074,47.2996293,42.11669696,71.5329481,50.61444783,156.4806257,71.48609243,76.68763688,43.46181539,205.2009772,145.4024573,127.0743284,397.2303266,110.5492604,164.0173314,460.820616,374.5658095,875.5127966,955.7155641,376.9967441,155.5909862,113.0137398,147.8141482,77.25859143,2.671989863,29.5833326,236.3055906,151.407031,133.5629531,257.6270926
Diatraea saccharalis,20.33999866,5.513264679,10.96858938,19.73964478,40.86294743,18.83500744,31.48806447,117.6990776,37.90502726,32.11683384,10.12288957,6.630534985,175.7366439,197.6181412,425.3049077,229.2677585,295.1237994,192.0555191,375.3242424,68.91382465,269.3495626,462.3265657,266.357909,635.7401215,270.8875325,442.363115,1230.999273,16.95206097,31.95981583,2.575286381,269.8709761,21.86594148,0,2.67977046,20.44330916,8.782741793
Pecten maximus,113.3228497,264.6367046,187.8370932,217.1360926,117.1404493,159.3731398,41.98408597,68.1994655,74.40616463,251.0952464,128.7053102,74.26199184,137.0150105,101.7585951,330.6202385,64.60030764,118.0495198,89.52964049,227.8232755,157.9275148,326.5299167,176.1961179,135.9535161,221.9609907,263.2783322,123.1320011,257.7929085,59.33221341,894.8748432,432.648112,82.83168574,117.0470985,42.19742689,30.8173603,65.4185893,68.79814404
Fraxinus pennsylvanica,219.3814141,268.7716531,828.1284983,271.4201158,152.5550037,346.2743675,83.96817193,69.29945688,162.8512282,350.3654601,76.64473529,14.58717697,75.95397321,88.48573486,653.4794385,31.66681747,64.78327304,82.30950819,112.4512322,93.32080421,96.30375422,33.13089396,30.52017707,21.92207315,453.5083409,696.227858,266.9453194,25.42809146,29.29649784,37.34165252,197.7272498,245.6702837,7.032904482,16.07862276,12.26598549,5.855161195
Cosmia pyralina,68.2842812,50.99769828,27.42147345,98.69822392,20.43147371,30.42578124,287.8908752,1401.389017,129.1578707,173.722874,316.7018307,59.67481487,361.8983429,300.8514985,311.9937462,183.6675413,233.2197829,166.0630428,188.392324,205.3057693,147.4651236,215.3508107,274.6815937,223.3311203,147.6184868,168.7364459,88.47330586,22.60274797,27.96483885,33.47872295,33.39987328,42.44565112,56.26323585,60.29483536,36.79795648,23.42064478
Laspeyria flexula,217.928557,192.9642638,622.4674474,371.3520675,307.834204,153.5777529,169.4357755,85.79932756,370.6269333,204.3798517,134.4898185,87.52306181,116.1649002,132.7286023,311.9937462,163.4007782,116.6098915,124.1862755,186.9319184,236.8912722,138.4366467,82.8272349,67.97675803,41.10388716,374.3726573,142.8939272,291.3517486,49.44351118,55.9296777,29.61579338,133.5994931,295.833326,29.53819882,44.2162126,44.97528014,51.23266046
Netelia dilatata,0,2.75663234,0,0,14.98308072,2.897693452,41.98408597,490.596155,15.44278889,35.03654601,50.61444783,71.60977784,89.35761554,178.446232,302.6805,312.8681566,292.2445428,155.9548576,246.8085485,71.78523401,1021.722642,536.1181023,413.4096713,568.6037724,136.9656063,314.6706694,579.6526936,25.42809146,5.326635972,5.150572762,160.3193918,18.00724593,1.406580896,0,1.362887277,2.927580598
Aporophyla lueneburgensis,42.13285436,52.37601445,32.90576814,40.71301737,47.67343867,68.09579612,184.4300919,291.4977154,175.4862373,105.109638,163.4123601,135.2629137,262.1156722,213.8405259,259.2186846,266.0012668,210.1857303,171.8391487,147.5009669,193.8201318,159.5030929,438.2313701,276.0688744,356.2336887,193.2736889,126.1722974,120.5067442,103.1250376,157.1357612,213.7487696,203.0712296,126.0507215,177.2291929,163.4659981,119.9340804,90.75499852
Lymantria monacha,158.3614181,106.1303451,75.40905199,157.9171583,77.63960012,97.07273063,106.4596466,266.1979137,61.77115554,157.664457,177.873631,155.1545187,132.5471297,175.4967075,243.6966077,233.0677766,162.6779967,142.9586195,87.62433674,195.2558365,100.8179927,171.6782687,323.2364208,209.6298245,82.17936379,130.7327419,151.0147807,122.9024421,403.4926748,437.7986848,93.51964519,72.02898371,201.1410682,214.3816368,167.6351351,196.1479
Climaconeis cf. scalaris,26.15142684,2.75663234,8.226442036,6.168638995,38.13875093,7.244233629,305.8840549,468.5963275,33.69335757,18.97812909,11.56901665,15.91328396,920.38344,443.9034365,735.7464462,27.86679938,30.23219409,18.77234397,270.1750383,38.76402636,75.23730798,131.0176261,80.46228501,68.5064786,1015.067327,563.9749679,221.1832647,7.06335874,15.97990791,1.28764319,336.6707227,9.003622964,16.87897076,20.09827845,12.26598549,38.05854777
Epinotia demarniana,101.6999933,417.6297995,87.74871505,291.1597606,73.55330537,215.8781622,119.9545313,81.39936205,95.46451311,167.8834496,271.8718912,167.0894816,220.4154517,174.0219452,144.3553154,201.4009591,172.7553948,154.5108312,119.7532602,373.2832168,142.9508852,99.39268188,91.56053122,150.7142529,60.87360281,177.8573349,509.4842096,80.52228963,119.8493094,105.5867416,116.231559,351.1412956,64.70272123,77.71334335,57.24126564,58.55161195
Pterostichus madidus,58.11428187,96.48213189,123.3966305,92.52958493,80.36379661,85.48195683,142.446006,196.8984568,77.21394443,189.7812909,268.9796371,86.19695481,305.3051864,196.1433789,471.8711385,224.2010677,175.6346514,112.6340638,163.5654286,123.4706025,73.73256182,114.4521791,79.07500423,139.7532164,503.7290632,158.0954088,86.94790404,88.99832012,175.7789871,213.7487696,229.7911282,87.46376593,158.9436413,133.988523,163.5464732,229.8150769
Hemaris fuciformis,29.05714094,68.91580849,20.56610509,40.71301737,43.58714392,37.67001487,277.3948537,543.3957412,91.25284341,80.2920846,245.8416038,265.2213994,314.240948,168.1228962,180.0560923,210.267668,264.8916053,142.9586195,67.17865817,35.892617,61.69459255,45.17849176,40.2311425,86.31816304,18.26208084,36.48355588,45.76205476,91.82366361,58.59299569,57.94394357,24.04790876,23.15217334,120.9659571,133.988523,1779.930784,109.7842724
Pammene aurita,13.07571342,0,0,7.402366794,27.24196495,4.346540178,131.9499845,168.298681,16.84667878,8.759136502,14.46127081,0,692.5215204,445.3781988,478.0799693,50.66690796,70.5417862,36.10066149,508.2211531,22.97127488,164.0173314,245.4698052,212.2539587,683.6946565,1145.945573,421.0810407,112.8797351,9.888702235,3.994976979,0,122.9115337,1.286231852,1.406580896,8.039311381,13.62887277,10.24653209
Agrochola macilenta,81.35999462,150.2364625,42.50328385,124.6065077,62.65651939,52.15848213,119.9545313,84.69933618,42.11669696,71.5329481,89.65987902,123.3279507,98.29337709,75.21287463,395.8129616,206.4676499,118.0495198,66.42521713,188.392324,122.0348978,186.5885238,352.3922358,330.1728247,260.3246187,640.6946696,519.8906712,245.5896939,48.03083943,110.5276964,123.6137463,259.1830167,23.15217334,88.61459647,143.3677196,126.7485168,76.11709554
Aphis gossypii,98.79427918,9.648213189,38.39006283,45.64792856,10.89678598,252.0993303,235.4107677,2155.983103,134.7734303,194.1608591,1605.20106,5.304427988,101.2719643,116.5062176,459.4534769,8.866708892,69.10215791,0,73.02028062,10.04993276,39.12340015,10.54164808,0,0,9.131040421,24.32237058,41.18584928,8.476030487,2.663317986,0,6.679974656,15.43478222,0,0,2.725774554,0
Ustilago bromivora,66.83142415,39.97116893,19.19503142,69.08875675,132.12353,140.5381324,64.47556059,91.29928446,57.55948585,48.17525076,76.64473529,152.5023047,53.61456932,91.43525935,58.98389231,149.4673785,259.1330922,109.7460109,160.6446174,346.0048279,537.194379,462.3265657,355.1438787,302.7986354,167.4024077,82.08800072,561.3478717,278.2963343,103.8694014,79.83387781,61.45576684,253.3876748,61.88955944,85.75265473,115.8454185,71.72572464
Carposina sasakii,17.43428456,73.050757,60.3272416,41.94674517,49.03553692,27.52808779,49.48124417,427.8966464,75.81005453,89.0512211,95.44438734,189.6333006,105.7398451,174.0219452,259.2186846,366.06841,336.8730198,163.1749899,112.4512322,104.8064417,771.9347799,338.8386882,331.5601055,241.1428047,86.744884,220.4214834,285.2501413,66.39557215,99.87442447,63.09451633,86.83967053,81.03260667,81.58169199,100.4913923,42.24950559,48.30507986
Stenoptilia bipunctidactyla,42.13285436,59.2675953,69.9247573,76.49112354,42.22504568,59.40271576,59.97726567,90.19929308,80.02172423,81.75194068,78.09086237,84.87084781,135.5257169,200.5676657,239.0399846,195.0675956,198.668704,176.1712281,240.966926,97.62791825,227.2166701,481.9039121,310.7508938,487.7661277,140.0092865,264.5057801,727.6166706,59.33221341,65.25129065,56.65630038,138.9434729,63.02536075,115.3396335,85.75265473,53.1526038,121.4945948
Sparus aurata,117.6814208,96.48213189,72.66690465,88.82840153,121.226744,113.0100446,91.46533014,156.1987758,89.84895352,119.7081989,180.7658851,255.9386504,153.39724,117.9809798,122.6244077,264.7345941,296.5634277,127.0743284,159.1842118,147.8775821,245.273624,201.7972632,190.0574663,238.4025455,77.61384358,60.80592646,126.6083515,231.6781667,328.9197712,471.2774077,69.47173643,147.916663,115.3396335,119.2497855,59.96704019,83.43604703
Bos taurus,135.1157054,155.7497272,116.5412622,109.8017741,204.3147371,150.6800595,151.4425958,223.2982499,126.3500909,116.7884867,179.319758,216.1554405,196.5867542,184.3452809,169.1906385,134.2673061,177.0742796,238.2643658,182.5507015,188.0773131,123.3891851,144.5711736,141.5026392,184.9674922,91.31040421,97.28948234,138.8115661,223.2021362,167.7890331,140.3531078,124.2475286,111.9021711,118.1527953,147.3873753,125.3856295,206.3944321
Ipomoea triloba,0,0,0,0,2.724196495,0,31.48806447,629.1950688,4.211669696,36.49640209,92.55213318,47.73985189,67.01821165,134.2033645,195.5781692,415.4686452,296.5634277,161.7309635,162.105023,50.24966381,1333.205097,471.3622641,514.6811679,343.9025226,68.48280316,234.1028169,242.5388902,8.476030487,5.326635972,0,80.15969588,0,0,0,0,2.927580598
