species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Anabas testudineus,159.8142751,328.0392484,137.1073673,264.017749,187.9695582,130.3962053,151.4425958,180.3985862,176.8901272,105.109638,134.4898185,226.7642965,220.4154517,227.1133861,149.0119385,263.4679214,352.708931,249.8165775,318.3684235,186.6416084,254.302101,259.0233528,183.1210624,208.259695,108.050645,114.0111121,253.216703,217.5514492,221.0553928,301.3085066,144.2874526,271.3949208,164.5699649,182.2243913,185.3526697,190.2927388
Ananas comosus,14.52857047,34.45790425,9.597515708,17.27218919,8.172589486,15.93731398,8.99658985,13.19989655,1.403889899,20.43798517,14.46127081,23.86992595,14.89293592,17.69714697,13.96986923,32.93349017,30.23219409,30.32455565,40.89135715,41.63543573,28.59017703,27.10709506,29.1328963,47.95453502,6.087360281,10.64103713,16.77942008,29.66610671,47.93972374,33.47872295,17.36793411,20.57970963,36.5711033,38.85667168,16.35464732,27.81201568
Anas platyrhynchos,33.41571208,82.69897019,52.10079956,70.32248454,69.46701063,70.99348957,104.9602149,63.79949998,61.77115554,72.99280418,67.9679728,131.2845927,110.2077258,104.7081196,65.19272308,84.86707083,128.1269178,99.6378257,118.2928546,103.370737,72.22781566,319.2613418,1929.707559,171.2661965,48.69888225,129.2125937,158.6417898,711.9865609,474.0706015,835.6804306,1672.665654,237.9528926,194.1081637,343.0106189,872.2478573,128.8135463
Ancistrocerus nigricornis,8.717142281,37.21453659,23.30825243,29.60946718,16.34517897,17.38616071,17.9931797,16.49987068,26.67390808,14.59856084,41.93768535,13.26106997,4.467880777,5.89904899,9.313246154,25.33345398,20.15479606,23.10442335,16.06446174,4.307114041,15.0474616,10.54164808,11.09824621,12.33116615,6.087360281,3.040296323,21.35562555,7.06335874,10.65327194,9.013502333,8.015969588,45.01811482,1.406580896,5.359540921,4.088661831,4.391370896
Andrena dorsata,309.458551,274.2849178,45.2454312,476.2189304,121.226744,69.54464284,56.97840238,43.99965516,30.88557777,32.11683384,37.5993041,47.73985189,209.9903965,95.85954609,102.4457077,58.26694415,97.89472371,62.09313776,84.70352552,22.97127488,37.61865399,19.57734643,34.6820194,68.5064786,73.04832337,97.28948234,158.6417898,28.25343496,55.9296777,43.77986848,48.09581753,39.87318741,29.53819882,29.47747506,21.80619643,40.98612837
Andrena fulva,17.43428456,22.05305872,26.05039978,18.50591699,29.96616145,23.18154761,46.48238089,28.59977585,37.90502726,27.73726559,31.81479578,42.43542391,44.67880777,33.91953169,31.04415385,29.13347207,27.35293751,49.09689962,30.66851786,27.27838892,18.05695392,18.07139671,20.80921164,39.73375759,31.95864147,19.7619261,25.93183103,24.01541971,18.6432259,19.31464786,41.41584287,12.86231852,22.50529434,20.09827845,12.26598549,23.42064478
Andrena haemorrhoa,586.9542469,383.1718952,45.2454312,351.6124227,208.4010319,78.2377232,130.4505528,126.4990086,67.38671514,65.69352376,75.19860821,62.32702886,209.9903965,116.5062176,206.4436231,55.73359875,73.42104278,72.20132297,172.3278623,38.76402636,52.66611559,66.26178792,108.2079005,38.36362802,138.4874464,655.1838576,634.5671593,32.4914502,42.61308777,54.081014,275.2149558,37.30072371,70.32904482,83.07288427,53.1526038,62.94298285
Andrena hattorfiana,24.6985698,48.24106594,45.2454312,62.92011775,80.36379661,43.46540178,46.48238089,58.29954309,80.02172423,37.95625818,70.86022697,64.97924286,58.0824501,63.41477665,55.87947693,32.93349017,41.7492204,57.76105838,45.27257398,53.12107317,46.64713095,37.64874314,49.94210794,35.62336887,53.26440246,57.76563014,44.23665293,36.72946545,38.61811079,20.60229105,50.76780739,69.45652001,12.65922807,24.11793414,28.62063282,21.95685448
Anneissia japonica,15.98142751,1.37831617,8.226442036,18.50591699,38.13875093,24.63039434,19.49261134,12.09990517,8.423339392,8.759136502,17.35352497,22.54381895,10.42505515,20.64667147,13.96986923,26.60012668,41.7492204,25.99247627,32.12892347,57.42818721,111.3512158,117.4640786,74.91316191,72.61686732,16.74024077,22.80222242,97.62571682,52.26885467,17.31156691,27.040507,14.69594424,56.59420149,12.65922807,9.379196612,16.35464732,8.782741793
Annulohypoxylon maeteangense,52.30285368,33.07958808,15.0818104,37.01183397,10.89678598,8.693080355,4.498294925,2.199982758,9.827229291,11.67884867,13.01514373,3.978320991,16.38222952,11.79809798,20.1787,27.86679938,40.30959211,8.664158757,132.8969107,34.45691232,141.446139,13.55354753,9.710965432,27.40259144,50.22072232,27.36266691,236.4372829,11.30137398,1.331658993,0,52.10380232,100.3260845,0,5.359540921,6.814436385,2.927580598
Anomoeoneis sphaerophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.31040421,0,0,0,0,0,0,0,0,0,0,0
Anopheles aquasalis,5.811428187,11.02652936,20.56610509,20.97337258,39.50084918,24.63039434,26.98976955,8.799931032,19.65445858,27.73726559,26.03028746,35.80488892,26.80728466,16.22238472,35.70077693,41.80019906,57.58513159,37.54468795,48.19338521,47.37825445,34.60916167,30.11899451,27.74561552,30.14285059,4.565520211,13.68133345,80.84629674,26.84076321,26.63317986,34.76636614,12.02395438,47.59057852,33.75794151,33.49713076,13.62887277,36.59475747
Anopheles bellator,66.83142415,52.37601445,139.8495146,72.78994014,36.77665269,72.44233629,22.49147462,48.39962068,60.36726564,77.37237243,82.42924361,71.60977784,61.06103728,57.51572766,110.2067462,84.86707083,53.26624672,80.86548173,39.43095153,89.01369017,79.75154646,54.21419012,59.65307337,43.84414631,59.35176274,53.20518565,115.9305387,42.38015244,82.56285756,95.2855961,24.04790876,91.32246149,57.66981675,69.67403197,44.97528014,68.79814404
Anopheles coustani,339.968549,136.4533008,28.79254713,136.9437857,16.34517897,14.48846726,20.99204298,13.19989655,1.403889899,0,2.892254162,0,4.467880777,11.79809798,198.6825846,0,1.43962829,0,5.84162245,0,0,3.011899451,2.774561552,1.370129572,123.2690457,59.2857783,7.627009126,0,1.331658993,0,92.18365026,1.286231852,1.406580896,2.67977046,0,2.927580598
Anopheles cruzii,1159.379923,374.9019982,145.3338093,387.3905289,70.82910888,85.48195683,149.9431642,74.79941377,39.30891716,21.89784125,21.69190621,18.56549796,137.0150105,106.1828818,546.3771077,32.93349017,23.03405264,33.21260857,83.24311991,22.97127488,13.54271544,39.15469286,49.94210794,32.88310973,517.4256239,241.7035577,89.99870769,28.25343496,22.63820288,24.46522062,225.7831434,15.43478222,33.75794151,49.57575352,23.16908371,40.98612837
Anopheles darlingi,82.81285167,1.37831617,43.87435752,37.01183397,10.89678598,14.48846726,26.98976955,32.99974137,8.423339392,2.919712167,34.70704994,3.978320991,2.978587185,2.949524495,9.313246154,13.93339969,21.59442435,11.55221168,40.89135715,43.07114041,33.10441551,49.69634094,77.68772346,50.69479417,39.56784183,63.84622278,28.98263468,9.888702235,5.326635972,2.575286381,1.335994931,0,30.94477972,16.07862276,23.16908371,11.71032239
Anopheles gambiae,5.811428187,12.40484553,5.484294691,4.934911196,4.086294743,8.693080355,23.99090627,14.29988793,7.019449493,7.299280418,15.90739789,15.91328396,35.74304621,11.79809798,15.52207692,26.60012668,27.35293751,17.32831751,23.3664898,11.48563744,18.05695392,7.529748627,6.93640388,8.220777433,6.087360281,13.68133345,19.83022373,5.650686992,5.326635972,12.8764319,5.343979725,9.003622964,7.032904482,4.019655691,8.177323662,8.782741793
Anopheles maculipalpis,0,0,0,3.701183397,0,0,25.49033791,36.29971551,2.807779797,0,0,0,128.0792489,45.71762968,52.77506154,10.13338159,4.318884869,1.444026459,26.28730102,1.43570468,3.009492319,1.505949725,0,9.590907005,24.34944112,4.560444484,1.525401825,1.412671748,0,0,25.38390369,0,0,0,0,1.463790299
Anopheles marshallii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505949725,1.387280776,0,0,0,0,7.06335874,202.4121669,72.10801867,0,0,2.813161793,1.33988523,0,0
Anopheles stephensi,21.7928557,15.16147787,69.9247573,28.37573938,40.86294743,17.38616071,25.49033791,23.09981896,19.65445858,23.35769734,1.446127081,1.326106997,80.42185398,51.61667867,66.74493077,2.533345398,2.87925658,5.776105838,54.03500766,4.307114041,6.018984639,6.023798902,1.387280776,2.740259144,42.61152197,31.92311139,9.152410952,4.238015244,0,0,30.72788342,10.28985482,0,0,0,0
Anoplius nigerrimus,165.6257033,239.8270136,123.3966305,207.2662702,84.45009135,108.6635044,73.47215044,48.39962068,89.84895352,103.6497819,85.32149778,41.10931691,116.1649002,76.68763688,103.9979154,54.46692605,76.30029936,49.09689962,89.08474236,54.55677785,63.19933871,34.63684369,30.52017707,31.51298016,121.7472056,117.0514084,102.2019223,33.90412195,25.30152086,42.49222529,301.9348545,137.6268082,19.69213255,25.45781937,39.52373103,24.88443508
Anorthoa munda,2102.284147,609.2157471,861.0342664,755.041413,322.8172847,357.8651413,346.3687092,359.6971809,294.8168787,490.5116441,214.026808,144.5456627,484.0204175,297.901974,1206.065377,114.0005429,182.8327928,184.8353868,328.5912628,315.8550296,290.4160088,149.0890228,202.5429933,250.7337117,1299.65142,1115.788751,300.5041596,200.5993882,107.8643784,144.2160373,923.1724975,252.101443,150.5041559,142.0278344,110.3938694,141.987659
Anser cygnoides,11.62285637,57.88927913,6.855368363,23.44082818,14.98308072,1.448846726,4.498294925,3.299974137,1.403889899,1.459856084,1.446127081,6.630534985,13.40364233,2.949524495,9.313246154,6.333363495,8.637769739,2.888052919,4.381216837,2.87140936,7.523730798,4.517849176,6.93640388,5.480518288,0,12.16118529,4.576205476,1.412671748,0,9.013502333,1.335994931,0,4.219742689,2.67977046,4.088661831,4.391370896
Anthocharis cardamines,24.6985698,46.86274977,20.56610509,53.05029536,34.05245619,49.26078868,56.97840238,40.69968102,11.23111919,27.73726559,37.5993041,34.47878192,46.16810136,63.41477665,32.59636154,55.73359875,43.18884869,28.88052919,90.54514797,28.7140936,40.62814631,34.63684369,20.80921164,45.21427588,35.00232162,36.48355588,47.28745658,32.4914502,783.0154878,298.7332202,36.07186314,28.29710074,33.75794151,42.87632737,28.62063282,29.27580598
Apamea monoglypha,146.7385617,242.5836459,198.8056825,154.2159749,237.0050951,252.0993303,265.3994006,251.8980258,245.6807323,357.6647405,277.6563995,491.9856959,201.054635,250.7095821,203.3392077,585.2027869,601.7646251,381.2229853,278.937472,347.4405326,425.8431632,558.7073481,534.1030988,498.7271642,206.9702496,297.9490397,227.284872,413.9128221,627.2113856,655.410384,244.4870724,180.0724593,246.1516569,292.0949802,284.8434409,305.9321724
Apamea sordens,122.0399919,137.831617,185.0949458,124.6065077,247.9018811,315.8485862,559.2880023,855.7932929,282.1818696,286.1317924,214.026808,281.1346834,208.5011029,268.4067291,287.1584231,267.2679395,462.120681,258.4807362,259.952199,274.2195939,281.3875319,403.5945264,775.4899538,428.8505561,202.4047293,220.4214834,248.6404975,339.0412195,259.6735036,178.9824035,133.5994931,262.3912978,357.2715477,490.3979943,412.9548449,300.0770112
Apeira syringaria,271.6842678,279.7981825,366.0766706,207.2662702,333.7140707,334.6835937,283.3925803,301.3976378,296.2207686,400.0005669,552.4205449,502.5945519,360.4090493,367.2157997,313.5459539,426.8686995,452.043283,430.3198849,297.9227449,538.3892551,412.3004478,271.0709506,258.0342243,352.1233,479.3796221,299.4691878,396.6044746,360.2312957,375.527836,401.7446754,321.9747784,464.3296986,222.2397816,246.5388824,226.239288,276.6563665
Aphaenogaster rudis,4.35857114,8.269897019,0,8.636094593,6.810491238,4.346540178,7.497158208,16.49987068,2.807779797,20.43798517,21.69190621,13.26106997,20.85011029,10.32333573,7.761038462,8.866708892,20.15479606,10.10818522,4.381216837,8.614228081,7.523730798,9.035698353,9.710965432,4.110388716,6.087360281,9.120888969,4.576205476,5.650686992,7.989953957,14.1640751,14.69594424,6.43115926,7.032904482,2.67977046,8.177323662,11.71032239
Aphidius gifuensis,7.264285234,17.91811021,8.226442036,13.57100579,21.79357196,17.38616071,23.99090627,9.899922411,19.65445858,7.299280418,14.46127081,18.56549796,23.82869748,25.07095821,10.86545385,6.333363495,21.59442435,27.43650273,10.22283929,14.3570468,24.07593855,13.55354753,15.26008854,20.55194358,18.26208084,18.24177794,16.77942008,4.238015244,17.31156691,6.438215952,22.71191383,19.29347778,11.25264717,12.05896707,13.62887277,11.71032239
Aphis gossypii,191.7771302,8.269897019,106.9437465,72.78994014,35.41455444,178.2081473,142.446006,1120.891215,87.04117372,110.9490624,924.0752047,34.47878192,93.82549631,75.21287463,256.1142692,12.66672699,50.38699014,17.32831751,81.78271429,14.3570468,91.78951574,13.55354753,15.26008854,38.36362802,19.78392091,63.84622278,54.91446571,16.95206097,15.97990791,9.013502333,29.39188849,16.72101408,23.91187524,13.3988523,25.89485826,16.10169329
Apiotrichum mycotoxinovorans,30.50999798,19.29642638,75.40905199,25.90828378,2.724196495,49.26078868,7.497158208,7.699939653,21.05834848,78.83222852,50.61444783,2.652213994,5.957174369,2.949524495,17.07428462,15.20007239,23.03405264,17.32831751,4.381216837,40.19973105,9.028476958,1.505949725,4.161842328,2.740259144,4.565520211,3.040296323,15.25401825,11.30137398,3.994976979,6.438215952,1.335994931,69.45652001,1.406580896,1.33988523,2.725774554,5.855161195
Aplidium turbinatum,45.03856845,31.70127191,38.39006283,54.28402316,46.31134042,18.83500744,89.9658985,100.0992155,61.77115554,119.7081989,98.33664151,30.50046093,93.82549631,75.21287463,60.5361,54.46692605,53.26624672,60.6491113,52.57460205,116.2920791,78.2468003,79.81533545,112.3697429,84.94803347,44.13336204,39.5238522,65.59227849,49.44351118,51.93470072,19.31464786,20.03992397,68.17028816,47.82375047,54.93529444,29.98352009,67.33435374
Aplocera efformata,233.9099845,129.56172,512.7815536,288.692305,81.72589486,299.9112723,88.46646686,53.89957757,94.06062321,509.4897732,121.4746748,62.32702886,84.88973476,70.78858788,232.8311539,45.60021716,69.10215791,79.42145527,103.6887985,103.370737,270.8543087,40.66064259,34.6820194,67.13634903,488.5106625,141.373779,167.7942008,49.44351118,45.27640576,74.68330505,93.51964519,279.1123119,16.87897076,9.379196612,39.52373103,13.17411269
Aplosporella prunicola,0,90.96886721,0,1.233727799,0,0,2.998863283,0,0,0,0,0,1.489293592,0,0,0,0,0,0,0,0,0,0,1.370129572,0,0,0,0,0,0,2.671989863,0,0,0,0,0
Apoda limacodes,123.492849,144.7231978,253.6486294,182.5917143,122.5888423,259.3435639,193.4266818,256.2979913,200.7562555,598.5409943,215.4729351,64.97924286,156.3758272,188.7695677,156.7729769,169.7341417,289.3652862,212.2718895,154.8029949,146.4418774,230.2261624,177.7020676,263.5833474,238.4025455,167.4024077,241.7035577,207.4546482,45.20549593,78.56788058,75.97094824,77.48770601,236.6666608,30.94477972,20.09827845,35.4350692,55.62403135
Apodemus sylvaticus,245.5328409,416.2514833,283.8122502,251.680471,227.4704074,146.3335193,170.9352071,193.5984827,167.0628979,183.9418665,172.0891226,232.0687245,169.7794695,203.5171902,214.2046616,186.2008867,213.0649869,174.7272016,172.3278623,180.8987897,204.6454777,219.8686599,141.5026392,241.1428047,175.0116081,202.1797055,175.4212099,282.5343496,222.3870518,267.8297836,223.1111535,165.9239089,115.3396335,147.3873753,132.2000659,143.4514493
Apoderus coryli,68.2842812,59.2675953,89.11978872,66.62130115,68.10491238,68.09579612,40.48465432,60.49952584,56.15559595,51.09496293,65.07571864,62.32702886,55.10386291,67.83906339,71.40155385,81.06705273,93.57583884,112.6340638,46.7329796,63.17100593,78.2468003,88.8510338,104.0460582,137.0129572,56.3080826,16.72162978,131.184557,67.8082439,59.92465468,36.05400933,33.39987328,65.59782445,23.91187524,40.19655691,42.24950559,33.66717687
Apomyelois bistriatella,88.62427986,92.34718338,102.8305254,170.2544363,148.468709,60.85156249,70.47328716,43.99965516,115.1189717,36.49640209,52.06057491,27.84824694,59.57174369,61.9400144,94.68466924,53.20025335,59.02475988,38.9887144,51.11419643,63.17100593,102.3227389,25.60114533,20.80921164,61.65583074,121.7472056,220.4214834,190.6752282,22.60274797,26.63317986,34.76636614,166.9993664,123.4782578,26.72503703,13.3988523,34.07218193,20.49306418
Aporophyla lueneburgensis,303.6471228,476.8973948,224.8560823,345.4437837,350.0592496,379.5978422,361.3630256,417.996724,415.55141,376.6428696,627.6191531,704.1628154,448.2773713,502.8939264,530.8550308,590.2694777,647.8327304,564.6143456,391.3887041,511.1108661,537.194379,515.0348061,380.1149326,515.1687191,601.1268277,284.2677062,658.9735885,432.2775549,463.4173295,509.9067034,430.1903679,576.2318697,251.7779804,278.6961279,257.5856954,267.8736247
Apotomis betuletana,92.982851,113.0219259,32.90576814,88.82840153,85.8121896,52.15848213,124.4528263,93.49926721,75.81005453,40.87597034,89.65987902,99.45802478,214.4582773,148.950987,116.4155769,78.53370733,99.334352,121.2982226,92.00555358,103.370737,43.63763863,69.27368737,77.68772346,142.4934755,86.744884,56.24548198,44.23665293,31.07877845,69.24626763,77.25859143,64.1277567,34.72826,68.92246392,64.31449105,62.69281474,52.69645076
Apotomis turbidana,18.88714161,24.80969106,24.67932611,34.54437837,39.50084918,44.9142485,35.9863594,26.3997931,29.48168787,10.21899259,43.38381243,41.10931691,44.67880777,44.24286743,34.14856923,72.20034384,74.86067107,64.98119067,135.817722,145.0061727,114.3607081,256.0114533,241.386855,123.3116615,240.4507311,294.9087433,189.1498263,22.60274797,34.62313382,21.88993424,64.1277567,39.87318741,8.439485378,12.05896707,23.16908371,16.10169329
Aptera fusca,0,0,0,0,0,0,2.998863283,72.59943101,0,8.759136502,13.01514373,27.84824694,7.446467961,25.07095821,38.80519231,159.6007601,100.7739803,57.76105838,1.460405612,8.614228081,55.67560791,46.68444149,112.3697429,26.03246187,0,7.600740807,3.050803651,1.412671748,2.663317986,1.28764319,0,0,0,0,1.362887277,0
Apteryx australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.927580598
Apteryx mantelli,687.2013831,971.7128997,686.90791,842.6360867,542.1151026,678.0602677,1283.513485,820.5935687,686.5021605,1051.09638,1088.933692,958.7753589,1440.146904,1322.861736,1358.181731,1157.738847,1271.19178,1185.545723,1079.239748,809.7374396,1045.798581,1018.022014,758.8425845,1453.707476,966.3684446,912.0888969,1795.397948,613.0995386,636.5329986,789.3252758,806.9409385,1012.264468,493.7098946,455.5609783,1540.062623,485.9783792
Aquila chrysaetos,713.35281,975.8478483,419.5485438,679.7840173,416.8020638,320.1951264,568.2845922,683.0946464,426.7825292,345.9858918,435.2842514,356.7227822,711.8823371,791.947327,856.8186462,578.8694234,603.2042534,469.3085993,487.7754745,473.7825445,496.5662327,530.0943034,504.9702025,727.5388028,584.386587,732.7114138,565.9240772,293.8357236,291.6333194,450.6751167,2390.094932,364.0036141,389.6229083,265.2972756,339.358932,379.1216874
Arabidopsis arenosa,4.35857114,0,9.597515708,1.233727799,2.724196495,0,1.499431642,4.399965516,5.615559595,1.459856084,4.338381243,18.56549796,4.467880777,7.373811238,4.656623077,5.066690796,11.51702632,8.664158757,13.14365051,11.48563744,7.523730798,7.529748627,12.48552698,8.220777433,3.04368014,4.560444484,9.152410952,9.888702235,10.65327194,15.45171829,1.335994931,6.43115926,30.94477972,26.7977046,14.99176005,29.27580598
Arabidopsis thaliana,62.47285301,85.45560253,82.26442036,48.11538416,76.27750187,62.30040921,151.4425958,85.79932756,70.19449493,61.31395551,72.30635405,127.3062717,168.2901759,148.950987,135.0420692,96.26712512,106.5324934,138.6265401,112.4512322,100.4993276,55.67560791,79.81533545,43.00570406,90.42855176,63.91728295,44.08429668,161.6925935,48.03083943,65.25129065,33.47872295,62.79176177,90.03622964,68.92246392,87.09253996,74.95880024,86.36362763
