genus,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Capsicum,13.07571342,16.53979404,4.113221018,18.50591699,28.6040632,14.48846726,26.98976955,6.599948274,26.67390808,10.21899259,26.03028746,33.15267493,38.7216334,19.17190922,12.41766154,32.93349017,20.15479606,18.77234397,26.28730102,11.48563744,13.54271544,36.14279341,31.90745785,21.92207315,10.65288049,10.64103713,19.83022373,19.77740447,22.63820288,33.47872295,18.70392904,15.43478222,22.50529434,14.73873753,29.98352009,14.63790299
Caradrina,568.0671053,1024.088914,329.0576814,687.1863841,559.8223798,525.9313615,758.7124107,870.0931808,526.458712,791.2419973,918.2906964,1003.862997,1127.395249,930.5749782,808.7002077,1042.471631,1118.591181,1002.154363,1352.335597,1372.533674,1573.964483,1367.402351,1222.194364,1612.642506,684.8280316,775.2755624,922.8681043,737.4146524,928.166318,1075.182064,885.7646394,748.5869379,1019.77115,887.0040224,831.361239,904.6224046
Carassius,46.4914255,22.05305872,132.9941462,53.05029536,46.31134042,91.27734373,19.49261134,24.19981034,87.04117372,182.4820105,107.013404,25.19603294,19.3608167,50.14191642,40.3574,48.13356256,34.55107896,38.9887144,58.4162245,64.60671061,70.7230695,7.529748627,5.549123104,12.33116615,27.39312126,1.520148161,42.71125111,8.476030487,17.31156691,24.46522062,8.015969588,118.3333304,4.219742689,9.379196612,5.451549108,5.855161195
Carcina,58.11428187,59.2675953,46.61650487,54.28402316,51.75973341,50.70963541,79.46987701,60.49952584,47.73225656,54.0146751,69.41409989,50.39206589,110.2077258,67.83906339,40.3574,59.53361685,64.78327304,56.31703192,32.12892347,43.07114041,33.10441551,19.57734643,33.29473862,42.47401673,10.65288049,54.72533381,15.25401825,28.25343496,39.94976979,64.38215952,41.41584287,38.58695556,25.31845613,40.19655691,36.79795648,33.66717687
Carlito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460405612,73.22093869,27.08543087,13.55354753,11.09824621,13.70129572,0,0,21.35562555,0,0,0,0,23.15217334,1.406580896,0,1.362887277,0
Carpinus,34.86856912,71.67244083,23.30825243,37.01183397,66.74281413,46.36309523,56.97840238,48.39962068,44.92447676,32.11683384,73.75248113,49.06595889,80.42185398,48.66715417,38.80519231,60.80028955,48.94736185,64.98119067,71.55987501,43.07114041,39.12340015,78.30938572,45.78026561,78.09738561,108.050645,91.20888969,45.76205476,50.85618292,30.62815684,33.47872295,169.6713563,36.01449186,43.60400779,54.93529444,49.06394197,55.62403135
Carposina,53.75571073,81.32065402,60.3272416,61.68638995,47.67343867,55.05617558,71.9727188,375.0970602,77.21394443,102.1899259,108.4595311,167.0894816,105.7398451,191.7190922,279.3973846,320.4681928,282.1671448,170.3951222,135.817722,137.8276493,618.4506716,272.5769003,267.7451898,197.2986584,115.6598453,212.8207426,262.3691139,69.22091565,94.54778849,55.36865719,102.8716097,81.03260667,84.39485378,109.8705889,54.51549108,83.43604703
Carterocephalus,61.01999597,53.75433062,215.2585666,43.18047297,35.41455444,70.99348957,55.47897074,75.89940515,50.54003635,35.03654601,30.3686687,55.69649388,67.01821165,73.73811238,68.29713847,58.26694415,28.7925658,54.87300546,54.03500766,40.19973105,43.63763863,25.60114533,48.55482716,56.17531246,56.3080826,63.84622278,64.06687666,39.55480894,46.60806475,41.2045821,49.43181246,57.88043334,42.19742689,50.91563875,44.97528014,77.58088584
Catocala,373.384261,658.8351292,301.636208,456.4792856,287.4027303,375.251302,278.8942853,368.497112,379.0502726,383.94215,558.2050532,531.7689058,363.3876365,480.7724927,1150.1859,730.8701473,477.9565922,382.6670118,518.4439924,700.6238839,531.1753944,218.3627102,274.6815937,372.6752436,657.4349103,232.5826687,478.9761731,336.215876,382.186131,427.4975392,360.7186314,576.2318697,344.6123196,305.4938325,250.771259,311.7873336
Cavia,1.452857047,0,1.371073673,3.701183397,16.34517897,14.48846726,19.49261134,37.39970689,4.211669696,10.21899259,14.46127081,18.56549796,65.52891806,73.73811238,122.6244077,38.00018097,69.10215791,40.43274086,13.14365051,11.48563744,9.028476958,7.529748627,19.42193086,13.70129572,9.131040421,7.600740807,6.101607301,19.77740447,21.30654389,11.58878871,6.679974656,5.144927408,37.9776842,17.41850799,16.35464732,21.95685448
Celastrina,46.4914255,52.37601445,72.66690465,45.64792856,50.39763516,50.70963541,67.47442387,94.59925859,98.27229291,55.47453118,67.9679728,116.6974157,84.88973476,101.7585951,232.8311539,134.2673061,112.2910066,69.31327005,89.08474236,73.22093869,72.22781566,66.26178792,37.45658095,104.1298475,267.8438524,697.7480061,54.91446571,49.44351118,87.88949353,133.9148918,503.6700891,91.32246149,47.82375047,52.25552398,74.95880024,68.79814404
Centropages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.52207692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.15941926,0,0,0,0
Cephus,0,11.02652936,19.19503142,7.402366794,9.534687734,4.346540178,4.498294925,8.799931032,22.46223838,7.299280418,10.12288957,10.60885598,13.40364233,19.17190922,57.43168462,25.33345398,18.71516777,0,8.762433674,0,25.58068471,3.011899451,0,1.370129572,19.78392091,28.88281507,6.101607301,0,2.663317986,3.862929571,21.3759189,16.72101408,0,1.33988523,0,0
Cerceris,53.75571073,44.10611744,102.8305254,55.51775096,28.6040632,78.2377232,28.48920119,24.19981034,42.11669696,81.75194068,46.27606659,53.04427988,32.76445903,72.26335013,31.04415385,44.33354446,50.38699014,47.65287316,20.44567857,31.58550296,49.65662327,25.60114533,41.61842328,24.6623323,56.3080826,38.00370404,35.08424198,46.61816768,35.95479281,38.62929571,62.79176177,36.01449186,67.51588302,75.03357289,64.05570202,64.40677315
Cercospora,18.88714161,46.86274978,19.19503142,29.60946718,36.77665268,30.42578124,62.97612895,218.8982845,49.13614646,42.33582642,36.15317702,71.60977784,64.03962447,94.38478385,91.58025385,35.46683556,35.99070725,59.20508484,87.62433675,60.29959656,37.61865399,57.22608957,48.55482716,54.80518288,28.91496133,48.64474117,64.06687666,57.91954166,54.59801871,63.09451633,45.42382766,14.14855037,108.306729,60.29483536,31.34640737,51.23266045
Cervus,605.8413885,1564.388853,304.3783553,982.047328,595.2369342,754.8491442,973.1311354,852.4933187,871.8156271,743.0667466,1736.798624,1018.450174,1116.970194,1022.010238,1190.5433,1427.540132,1275.510665,883.7441932,1492.534536,1372.533674,1709.391637,868.9329916,758.8425845,1168.720525,608.7360281,729.6711175,1401.844277,774.1441179,1527.412865,1382.928787,1318.626997,2595.615877,911.4644208,821.3496461,910.4087011,976.3481293
Ceutorhynchus,188.8714161,281.1764986,91.86193607,246.7455598,339.1624637,52.15848213,92.96476178,81.39936205,101.0800727,48.17525076,44.82993951,25.19603294,198.0760478,123.8800288,207.9958308,12.66672699,27.35293751,30.32455565,80.32230868,308.6765062,7.523730798,3.011899451,19.42193086,67.13634903,202.4047293,101.8499268,341.6900089,21.19007622,13.31658993,28.32815019,116.231559,55.30796964,8.439485378,5.359540921,9.540210939,11.71032239
Chaetura,0,0,0,0,0,0,14.99431642,167.1986896,4.211669696,7.299280418,17.35352497,13.26106997,8.935761554,41.29334293,63.64051539,57.00027145,61.90401646,28.88052919,29.20811225,10.04993276,245.273624,87.34508408,99.88421587,47.95453502,4.565520211,57.76563014,32.03343833,2.825343496,0,0,8.015969588,0,0,0,0,0
Chamaenerion,78.45428053,119.9135068,47.98757854,70.32248454,74.91540362,50.70963541,92.96476178,124.2990258,84.23339392,61.31395551,78.09086237,144.5456627,244.2441491,129.7790778,83.81921539,124.1339245,122.3684046,128.5183549,115.3720434,80.39946209,87.27527726,75.29748627,92.94781199,82.20777433,173.489768,92.72903785,85.42250221,79.10961788,130.5025813,114.600244,133.5994931,96.4673889,78.76853019,52.25552398,62.69281474,74.65330524
Chanos,162.7199892,190.2076314,109.6858938,162.8520695,190.6937547,181.1058407,232.4119045,339.8973361,202.1601454,217.5185565,228.4880788,212.1771195,262.1156722,253.6591066,166.0862231,195.0675956,243.297181,245.4844981,274.5562551,298.6265735,239.2546394,224.3865091,227.5140473,263.0648778,153.7058471,229.5423724,201.3530409,230.2654949,178.442305,163.5306852,249.8310522,164.6376771,142.0646705,178.2047356,171.7237969,231.2788672
Cheilinus,14.52857047,6.891580849,57.58509425,14.80473359,12.25888423,36.22116815,5.997726567,1.099991379,8.423339392,55.47453118,5.784508324,1.326106997,13.40364233,8.848573486,31.04415385,6.333363495,1.43962829,4.332079378,2.920811225,8.614228081,15.0474616,1.505949725,0,2.740259144,12.17472056,4.560444484,10.67781278,0,1.331658993,0,2.671989863,12.86231852,1.406580896,2.67977046,1.362887277,0
Cheilosia,26.15142684,53.75433063,34.27684182,25.90828378,68.10491239,46.36309522,40.48465432,78.09938791,91.25284342,30.65697776,99.78276859,133.9368067,52.12527573,58.9904899,37.25298462,106.4005067,74.86067107,73.64534943,56.95581888,51.68536848,31.59966936,54.21419011,45.78026561,78.09738561,16.74024077,7.600740807,42.7112511,76.28427438,109.1960374,127.4766759,14.69594424,42.44565112,98.46066274,112.5503593,125.3856295,99.53774032
Chenopodium,7.264285234,9.648213189,5.484294691,7.402366794,13.62098248,5.795386903,20.99204298,23.09981896,14.03889899,7.299280418,7.230635405,29.17435394,22.33940388,8.848573486,23.28311539,19.00009048,14.3962829,25.99247627,23.3664898,14.3570468,21.06644624,24.09519561,30.52017707,47.95453502,41.0896819,16.72162978,32.03343833,9.888702235,14.64824892,19.31464786,9.351964519,30.86956445,30.94477972,25.45781937,14.99176005,21.95685448
Chilo,171.4371315,277.0415501,228.9693033,304.7307664,277.8680425,286.8716517,301.38576,312.3975516,394.4930615,364.9640209,545.1899095,864.6217621,461.6810136,409.9839048,381.8430923,986.7380325,914.163964,503.9652343,552.0333215,575.7175768,710.2401874,871.944891,739.4206536,719.3180253,278.4967329,205.2200018,503.3826023,469.0070203,806.9853497,919.377238,304.6068443,365.289846,295.3819882,324.2522257,436.1239286,314.7149142
Chiloscyllium,0,0,0,0,1.362098248,0,0,0,0,0,0,0,8.935761554,7.373811238,3.104415385,15.20007239,8.637769739,11.55221168,58.4162245,1.43570468,31.59966935,60.23798902,30.52017707,135.6428276,229.7978506,77.52755624,6.101607301,1.412671748,2.663317986,0,0,0,0,0,0,2.927580598
Chinchilla,42.13285436,34.45790425,10.96858938,14.80473359,25.87986671,14.48846726,31.48806447,60.49952584,11.23111919,5.839424335,31.81479578,38.45710292,38.7216334,33.91953169,27.93973846,30.40014477,25.91330922,23.10442335,26.28730102,5.742818721,9.028476958,19.57734643,20.80921164,38.36362802,27.39312126,36.48355588,7.627009126,36.72946545,27.96483885,18.02700467,18.70392904,5.144927408,30.94477972,36.17690122,24.53197099,35.13096717
Chironomus,10.16999933,6.891580849,6.855368363,27.14201158,2.724196495,5.795386903,10.49602149,26.3997931,21.05834848,11.67884867,37.5993041,27.84824694,37.23233981,78.16239912,66.74493077,59.53361685,64.78327304,53.428979,26.28730102,40.19973105,39.12340015,48.19039121,22.19649242,21.92207315,4.565520211,15.20148161,57.96526936,22.60274797,30.62815684,36.05400933,5.343979725,34.72826,15.47238986,18.75839322,4.088661831,8.782741793
Chiroxiphia,5.811428187,8.269897019,43.87435752,2.467455598,4.086294743,15.93731398,4.498294925,4.399965516,1.403889899,16.05841692,0,0,4.467880777,0,7.761038462,0,0,0,2.920811225,0,7.523730798,0,0,5.480518288,10.65288049,22.80222242,0,0,0,0,6.679974656,2.572463704,0,0,0,0
Chlainomonas,29.05714094,39.97116893,15.0818104,13.57100579,36.77665269,18.83500744,32.98749612,20.8998362,51.94392625,8.759136502,14.46127081,50.39206589,44.67880777,58.9904899,27.93973846,34.20016287,33.11145067,38.9887144,67.17865817,25.84268424,25.58068471,40.66064259,54.10395027,34.2532393,25.87128119,10.64103713,15.25401825,36.72946545,47.93972374,54.081014,18.70392904,30.86956445,45.01058868,44.2162126,20.44330916,49.76887016
Chlamydomonas,1.452857047,41.3494851,2.742147345,23.44082818,12.25888423,2.897693452,16.49374806,10.99991379,14.03889899,7.299280418,43.38381243,14.58717697,34.25375262,19.17190922,15.52207692,19.00009048,11.51702632,20.21637043,75.94109184,50.24966381,46.64713095,91.86293325,113.7570236,217.850602,6.087360281,7.600740807,32.03343833,4.238015244,10.65327194,2.575286381,25.38390369,12.86231852,1.406580896,0,1.362887277,1.463790299
Chlorella,380.6485463,254.9884914,116.5412622,243.0443764,314.6446952,147.782366,383.8545003,313.497543,174.0823474,93.43078935,127.2591831,131.2845927,290.4122505,233.0124351,212.6524539,108.9338521,128.1269178,145.8466724,129.9760995,101.9350323,67.71357719,138.5473747,98.4969351,116.4610136,211.5357698,145.9342235,170.8450044,96.06167886,95.87944749,101.723812,130.9275033,108.0434756,158.9436413,202.3226698,226.239288,171.263465
Chlorocebus,58.11428187,63.40254381,28.79254713,43.18047297,42.22504568,40.56770832,40.48465432,35.19972413,47.73225656,18.97812909,46.27606659,51.71817289,52.12527573,51.61667867,45.01402308,53.20025335,57.58513159,59.20508484,48.19338521,38.76402636,54.17086175,31.62494423,27.74561552,36.99349845,38.04600176,31.92311139,73.21928761,43.79282419,33.29147482,33.47872295,57.44778205,64.3115926,40.79084599,42.87632737,36.79795648,30.73959627
Chloroclysta,17.43428456,30.32295574,83.63549403,33.31065057,110.3299581,246.3039434,88.46646686,181.4985775,119.3306414,207.2995639,338.3937369,125.9801647,148.9293592,116.5062176,111.7589539,92.46710702,169.8761382,187.7234397,112.4512322,228.2770441,99.31324654,49.69634094,92.94781199,52.06492374,35.00232162,38.00370404,62.54147484,84.76030487,42.61308777,21.88993424,37.40785808,70.74275186,46.41716958,117.9099003,83.1361239,156.625562
Chondrosia,24.6985698,46.86274977,9.597515708,17.27218919,12.25888423,5.795386903,11.99545313,14.29988793,12.63500909,10.21899259,8.676762486,22.54381895,16.38222952,17.69714697,21.73090769,25.33345398,20.15479606,20.21637043,10.22283929,33.02120764,19.56170008,21.08329616,4.161842328,15.07142529,21.30576098,25.84251875,30.50803651,11.30137398,31.95981583,14.1640751,20.03992397,34.72826,2.813161793,22.77804891,2.725774554,10.24653209
Chorisquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42193086,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromadora,0,0,0,0,0,0,0,50.59960343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.66044746,0,0,0,0,0,0,0,0,0
Chromadorita,0,0,0,0,0,17.38616071,0,48.39962068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysochloris,0,0,0,0,0,0,47.98181253,53.89957757,16.84667878,21.89784125,37.5993041,13.26106997,25.31799107,35.39429394,23.28311539,12.66672699,18.71516777,17.32831751,10.22283929,5.742818721,1.50474616,7.529748627,6.93640388,21.92207315,1.52184007,0,1.525401825,0,1.331658993,0,0,0,0,0,0,0
Chrysodeixis,143.8328476,177.8027859,141.2205883,317.0680444,258.7986671,252.0993303,146.9443009,174.8986293,213.3912646,267.1536633,341.2859911,251.9603294,218.9261581,147.4762248,197.1303769,211.5343407,313.8389672,213.715916,202.9963801,232.5841582,264.8353241,194.2675146,188.6701855,205.5194358,372.8508172,376.9967441,138.8115661,218.9641209,266.3317986,238.2139902,375.4145757,230.2355015,111.1198908,92.45208089,502.9054052,128.8135463
Chrysolina,730.7870945,629.8904896,418.1774702,625.4999941,927.5889066,702.690662,1195.047018,2337.48168,700.5410594,843.7968164,1265.361196,1481.261516,914.4262657,867.1602016,873.8929308,1321.139625,1682.925471,1052.695289,674.7073929,775.2805273,895.323965,1209.27763,1459.419376,1389.311386,598.0831476,814.7994146,718.4642597,1898.630829,1503.443003,1934.040072,573.1418255,616.1050571,1448.778323,1401.519951,1972.09789,1498.921266
Chrysometa,1.452857047,0,0,1.233727799,4.086294743,1.448846726,11.99545313,62.6995086,2.807779797,5.839424335,5.784508324,6.630534985,11.91434874,8.848573486,41.90960769,17.73341778,34.55107896,8.664158757,7.302028062,1.43570468,126.3986774,39.15469286,48.55482716,27.40259144,4.565520211,15.20148161,39.66044746,7.06335874,3.994976979,1.28764319,1.335994931,0,5.626323585,9.379196612,8.177323662,8.782741793
Chrysoperla,49.39713959,115.7785583,174.1263564,94.99704053,76.27750187,104.3169643,94.46419342,91.29928446,77.21394443,125.5476232,118.5824206,204.2204775,83.40044117,69.31382564,156.7729769,217.8677042,214.5046152,129.9623813,77.40149746,76.09234805,67.71357719,55.72013984,160.92457,91.79868133,88.26672407,86.64844521,82.37169856,121.4897703,166.4573741,230.4881311,189.7112802,66.8840563,104.0869863,107.1908184,114.4825313,96.61015972
Chrysoteuchia,873.1670851,1139.867472,915.8772133,947.5029497,550.287692,808.456473,841.181151,622.5951205,647.1932433,1029.198539,537.9592741,397.8320991,777.4112552,775.7249422,1143.977069,431.9353903,567.2135462,535.7338165,832.4311991,403.4330151,478.5092788,393.0528783,399.5368635,542.5713105,1182.469735,621.7405981,697.1086341,330.565189,319.5981583,328.3490136,753.5011412,999.402149,309.4477972,253.2383085,242.5939353,269.337415
Cicer,122.0399919,170.9112051,49.35865221,88.82840153,49.03553692,33.3234747,44.98294925,98.99922411,32.28946767,56.93438726,49.16832075,59.67481487,166.8008823,100.2838328,38.80519231,84.86707083,80.61918423,88.08561403,77.40149746,41.63543573,48.15187711,78.30938572,43.00570406,67.13634903,70.00464323,62.32607462,54.91446571,24.01541971,17.31156691,82.40916419,137.6074779,55.30796964,49.23033137,41.53644214,43.61239286,38.05854777
Cladophialophora,0,0,0,0,1.362098248,0,0,0,0,1.459856084,0,1.326106997,4.467880777,7.373811238,3.104415385,8.866708892,18.71516777,10.10818522,102.2283929,8.614228081,40.62814631,90.35698353,51.32938871,263.0648778,168.9242478,66.88651911,12.2032146,2.825343496,0,0,1.335994931,0,0,0,0,1.463790299
Cladophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55221168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Climaconeis,27.60428389,2.75663234,8.226442036,8.636094593,38.13875093,11.59077381,286.3914436,459.7963964,23.86612828,23.35769734,10.12288957,15.91328396,889.1082746,424.7315274,718.6721616,58.26694415,74.86067107,88.08561403,254.1105766,43.07114041,120.3796928,201.7972632,135.9535161,147.9739938,914.6258822,591.3376348,645.2449721,14.12671748,21.30654389,2.575286381,340.6787075,16.72101408,19.69213255,29.47747506,14.99176005,49.76887016
Clostera,20.33999866,17.91811021,17.82395774,87.59467373,64.01861764,44.9142485,31.48806447,50.59960343,42.11669696,83.21179677,23.1380333,63.65313586,17.87152311,45.71762968,12.41766154,46.86688986,66.22290133,73.64534943,54.03500766,71.78523401,141.446139,132.5235758,178.9592201,247.9934525,50.22072232,112.490964,178.4720136,69.22091565,241.0302777,126.1890327,58.78377698,33.44202815,47.82375047,61.63472059,27.25774554,45.37749926
Coccinella,4.35857114,9.648213189,12.33966305,4.934911196,2.724196495,7.244233629,0,9.899922411,2.807779797,13.13870475,11.56901665,11.93496297,2.978587185,1.474762248,3.104415385,16.46674509,11.51702632,0,1.460405612,11.48563744,7.523730798,3.011899451,0,2.740259144,9.131040421,13.68133345,4.576205476,22.60274797,18.6432259,37.34165252,25.38390369,6.43115926,14.06580896,25.45781937,19.08042188,24.88443508
Codium,0,0,0,0,0,18.83500744,0,20.8998362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleophora,197.5885584,325.2826161,333.1709024,281.2899382,292.8511232,285.422805,305.8840549,736.9942239,348.1646949,343.0661797,264.6412558,312.9612513,419.980793,446.852961,510.6763308,342.0016287,335.4333915,314.7977682,376.784648,412.0472432,279.8827857,236.4341069,234.4504511,243.8830638,308.9335343,404.359411,642.1941684,235.9161819,245.0252547,164.8183284,430.1903679,348.5688319,305.2280545,214.3816368,208.5217534,226.8874963
Colias,23.24571275,46.86274977,35.64791549,30.84319498,36.77665269,28.97693452,77.97044537,36.29971551,74.40616463,32.11683384,65.07571864,100.7841318,65.52891806,64.88953889,52.77506154,126.6672699,113.7306349,73.64534943,73.02028062,31.58550296,40.62814631,94.8748327,72.13860035,60.28570117,39.56784183,30.40296323,54.91446571,115.8390833,75.90456259,114.600244,42.7518378,18.00724593,68.92246392,72.35380243,39.52373103,61.47919255
Colletotrichum,119.1342778,129.56172,117.9123359,152.9822471,158.0033967,176.7593006,176.9329337,180.3985861,157.2356687,112.4089184,172.0891226,145.8717697,154.8865336,191.7190922,131.9376539,176.0675051,187.1516777,173.2831751,181.0902959,147.8775821,150.474616,123.4878775,113.7570236,146.6038642,89.78856413,101.8499268,154.0655843,165.2825945,141.1558532,128.7643191,140.2794678,117.0470985,133.6251851,175.5249652,171.7237969,158.0893523
Colossoma,7.264285234,1.37831617,1.371073673,2.467455598,6.810491238,2.897693452,0,1.099991379,8.423339392,2.919712167,4.338381243,0,0,1.474762248,10.86545385,12.66672699,10.07739803,18.77234397,27.74770664,5.742818721,4.514238479,37.64874314,22.19649242,54.80518288,3.04368014,1.520148161,0,1.412671748,0,0,1.335994931,1.286231852,0,0,0,0
Columba,133.6628483,67.53749232,47.98757854,64.15384555,50.39763516,34.77232142,145.4448692,67.09947412,40.71280706,42.33582643,53.506702,43.7615309,77.4432668,79.63716137,80.7148,27.86679938,48.94736185,24.54844981,62.79744133,21.5355702,24.07593855,25.60114533,33.29473862,35.62336887,211.5357698,148.9745198,25.93183103,29.66610671,37.2864518,21.88993424,93.51964519,11.57608667,60.48297854,34.83701599,58.60415291,43.91370896
Conidiobolus,14.52857047,5.513264679,9.597515708,3.701183397,34.05245619,17.38616071,10.49602149,6.599948274,14.03889899,10.21899259,15.90739789,22.54381895,13.40364233,4.424286743,12.41766154,19.00009048,21.59442435,15.88429105,7.302028062,4.307114041,7.523730798,6.023798902,2.774561552,8.220777433,0,4.560444484,9.152410952,19.77740447,34.62313382,29.61579338,1.335994931,3.858695556,7.032904482,16.07862276,13.62887277,10.24653209
Coniosporium,1.452857047,15.16147787,1.371073673,1.233727799,1.362098248,1.448846726,8.99658985,3.299974137,4.211669696,2.919712167,11.56901665,15.91328396,16.38222952,13.27286023,10.86545385,12.66672699,14.3962829,11.55221168,26.28730102,18.66416084,6.018984639,12.0475978,12.48552698,31.51298016,10.65288049,7.600740807,3.050803651,7.06335874,14.64824892,10.30114552,1.335994931,3.858695556,14.06580896,8.039311381,12.26598549,2.927580598
Contarinia,1.452857047,0,1.371073673,0,1.362098248,1.448846726,4.498294925,0,1.403889899,4.379568251,5.784508324,0,0,0,6.20883077,5.066690796,4.318884869,1.444026459,13.14365051,5.742818721,13.54271544,27.10709506,20.80921164,56.17531246,15.2184007,16.72162978,12.2032146,0,2.663317986,1.28764319,6.679974656,1.286231852,1.406580896,2.67977046,1.362887277,5.855161195
Copidosoma,4.35857114,11.02652936,8.226442036,4.934911196,6.810491238,4.346540178,8.99658985,4.399965516,12.63500909,5.839424335,14.46127081,15.91328396,8.935761554,14.74762248,10.86545385,17.73341778,4.318884869,7.220132297,8.762433674,8.614228081,7.523730798,10.54164808,9.710965432,6.85064786,12.17472056,4.560444484,13.72861643,18.36473272,14.64824892,3.862929571,10.68795945,3.858695556,22.50529434,16.07862276,16.35464732,7.318951494
Cordyceps,34.86856912,95.10381572,80.89334669,151.7485193,24.51776846,30.42578124,31.48806447,31.89974999,47.73225656,84.67165285,34.70704994,5.304427988,29.78587185,20.64667147,65.19272308,13.93339969,21.59442435,21.66039689,21.90608419,10.04993276,40.62814631,4.517849176,9.710965432,9.590907005,65.43912302,31.92311139,12.2032146,0,3.994976979,1.28764319,46.7598226,34.72826,0,4.019655691,1.362887277,2.927580598
Coregonus,258.6085543,340.444094,304.3783553,297.3283996,336.4382672,266.5877976,373.3584788,262.8979396,327.1063464,162.0440253,351.4088807,360.7011032,454.2345456,454.2267723,353.9033539,396.4685548,437.6470001,538.6218694,441.0424949,267.0410705,258.8163395,278.6006992,271.9070321,378.1557619,304.368014,276.6669654,260.8437121,353.167937,322.2614763,231.7757743,263.1910015,227.6630378,299.6017309,321.5724553,231.6908371,300.0770112
Cosmia,172.8899885,310.1211382,230.340377,284.9911216,178.4348705,259.3435639,421.3402913,1130.791138,348.1646949,354.7450284,416.4845994,257.2647574,478.0632432,483.7220172,398.9173769,371.1351008,377.1826119,336.4581651,449.8049286,412.0472433,308.4729628,353.8981854,374.5658095,349.3830409,273.9312127,264.5057801,395.0790728,257.1062581,270.3267755,302.5961497,191.0472751,361.4311504,420.567688,443.5020112,352.9878048,363.0199941
Cottoperca,602.9356744,578.8927913,348.2527128,594.6567991,497.1658604,298.4624255,590.7760668,720.4943532,397.3008413,456.9349542,562.5434345,530.4427988,838.4722925,650.3701512,723.3287847,1023.471541,905.5261943,668.5842507,880.6245843,559.9248253,874.2575188,1069.224305,880.9232928,1540.025639,1587.279193,1150.752158,655.9227849,384.2467154,454.0957166,515.0572762,855.036756,459.1847712,957.8815904,806.6109086,610.5735001,837.2880509
Coturnix,23.24571275,97.86044806,6.855368363,231.9408262,43.58714392,8.693080355,0,7.699939653,26.67390808,0,0,2.652213994,0,11.79809798,0,0,2.87925658,0,8.762433674,1.43570468,1.50474616,0,0,9.590907005,0,0,28.98263468,0,0,0,0,135.0543445,0,2.67977046,1.362887277,0
Craniophora,257.1556973,158.5063595,174.1263564,301.029583,448.1303235,295.5647321,257.9022424,208.998362,244.2768424,277.3726559,303.686687,448.224165,260.6263786,255.1338688,270.0841385,392.6685367,685.2630659,369.6707736,413.2947883,954.7436123,1375.33799,1246.926373,922.5417161,933.0582386,410.896819,369.3960032,1415.572894,805.2228963,387.5127669,377.2794548,269.8709761,646.9746215,264.4372085,271.9967017,308.0125246,273.7287859
Crassostrea,204.8528436,227.422168,63.06938894,169.0207085,197.5042459,120.2542782,320.8783713,157.2987672,161.4473383,102.1899259,127.2591831,124.6540577,363.3876365,253.6591066,265.4275154,139.3339969,181.3931645,207.9398102,245.3481429,165.1060382,192.6075084,221.3746096,202.5429933,372.6752436,406.3312988,573.0958569,186.0990227,100.2996941,134.4975583,167.3936148,304.6068443,302.2644852,173.0094502,109.8705889,130.8371786,150.7704008
Craticula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20007239,0,0,0,0,0,0,0,0,57.82992267,0,36.60964381,0,0,0,0,0,0,0,0,0
